string	data_package	data_type	source	error_category	error_type	string_type	file type	notes
sinuata	1175	pdf	annotator_1	false negative	reading figure		pdf	in figure
suber	1175	pdf	annotator_1	false negative	reading figure		pdf	in figure
taginea	1175	pdf	annotator_1	false negative	reading figure		pdf	in figure
tomentella	1175	pdf	annotator_1	false negative	reading figure		pdf	in figure
trojana	1175	pdf	annotator_1	false negative	reading figure		pdf	in figure
turbinella	1175	pdf	annotator_1	false negative	reading figure		pdf	in figure
variabilis	1175	pdf	annotator_1	false negative	reading figure		pdf	in figure
vaseyana	1175	pdf	annotator_1	false negative	reading figure		pdf	in figure
virginiana	1175	pdf	annotator_1	false negative	reading figure		pdf	in figure
cyclobalanopsis	1175	pdf	annotator_1			duplicate	pdf	
OAK	1175	pdf	annotator_1			vernacular	pdf	
Cerris ìblackî oaks	1175	pdf	annotator_1			vernacular	pdf	
cerris oaks	1175	pdf	annotator_1			vernacular	pdf	
cork oaks	1175	pdf	annotator_1			vernacular	pdf	
corn	1175	pdf	annotator_1			vernacular	pdf	
kelp	1175	pdf	annotator_1			vernacular	pdf	
oak	1175	pdf	annotator_1			vernacular	pdf	
Oak	1175	pdf	annotator_1			vernacular	pdf	
oaks	1175	pdf	annotator_1			vernacular	pdf	
Oaks	1175	pdf	annotator_1			vernacular	pdf	
Plant	1175	pdf	annotator_1			vernacular	pdf	
plant	1175	pdf	annotator_1			vernacular	pdf	
plants	1175	pdf	annotator_1			vernacular	pdf	
red oaks	1175	pdf	annotator_1			vernacular	pdf	
trees	1175	pdf	annotator_1			vernacular	pdf	
white oaks	1175	pdf	annotator_1			vernacular	pdf	
Cyclobalanopsis	1175	pdf	annotator_1				pdf	
Q. ilex	1175	pdf	annotator_1				pdf	
Q. suber	1175	pdf	annotator_1				pdf	
Quercus	1175	pdf	annotator_1				pdf	
acutissima	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
agrifolia	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
alba	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
ballota	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
berberidifolia	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
brandegeei	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
buckeyi	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
calliprinos	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
canariensis	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
candicans	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
castaneifolia	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
cerris	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
chrysolepis	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
coccifera	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
crassifolia	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
crassipes	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
cyclobalanopsis	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
diversifolia	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
douglasii	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
engelmannii	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
faginea	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
fusiformis	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
gambelii	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
garriana	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
glauca	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
gravesii	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
greggii	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
grisea	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
ilex	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
infectoria	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
ithaburensis	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
lobata	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
macrocarpa	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
margarettia	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
mexicana	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
mohriana	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
mongolica	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
muehlenbergii	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
oblongifolia	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
obtusata	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
oleoides	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
palmeri	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
parvula	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
phillyreoides	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
prinoides	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
pungens	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
robur	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
rugosa	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
serrata	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
sinuata	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
suber	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
tomentella	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
trojana	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
turbinella	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
variabilis	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
vaseyana	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
virginiana	1175	pdf	annotator_2	false negative	reading figure		pdf	in figure
Cyclobalanopsis	1175	pdf	annotator_2			duplicate	pdf	
Cerris ìblackî oaks	1175	pdf	annotator_2			vernacular	pdf	
cerris oaks	1175	pdf	annotator_2			vernacular	pdf	
cork oaks	1175	pdf	annotator_2			vernacular	pdf	
corn	1175	pdf	annotator_2			vernacular	pdf	
insect	1175	pdf	annotator_2			vernacular	pdf	
intermed. oaks	1175	pdf	annotator_2			vernacular	pdf	
intermediate oaks	1175	pdf	annotator_2			vernacular	pdf	
kelp	1175	pdf	annotator_2			vernacular	pdf	
kelps	1175	pdf	annotator_2			vernacular	pdf	
oak	1175	pdf	annotator_2			vernacular	pdf	
Oak	1175	pdf	annotator_2			vernacular	pdf	
OAK	1175	pdf	annotator_2			vernacular	pdf	
oaks	1175	pdf	annotator_2			vernacular	pdf	
Oaks	1175	pdf	annotator_2			vernacular	pdf	
oaks'	1175	pdf	annotator_2			vernacular	pdf	
plant	1175	pdf	annotator_2			vernacular	pdf	
Plant	1175	pdf	annotator_2			vernacular	pdf	
PLANT	1175	pdf	annotator_2			vernacular	pdf	
plant's	1175	pdf	annotator_2			vernacular	pdf	
plants	1175	pdf	annotator_2			vernacular	pdf	
Plants	1175	pdf	annotator_2			vernacular	pdf	
plants'	1175	pdf	annotator_2			vernacular	pdf	
red oaks	1175	pdf	annotator_2			vernacular	pdf	
sea otters	1175	pdf	annotator_2			vernacular	pdf	
tomato	1175	pdf	annotator_2			vernacular	pdf	
tree	1175	pdf	annotator_2			vernacular	pdf	
trees	1175	pdf	annotator_2			vernacular	pdf	
tussock moth	1175	pdf	annotator_2			vernacular	pdf	
white oaks	1175	pdf	annotator_2			vernacular	pdf	
Q. ilex	1175	pdf	annotator_2				pdf	
Q. suber	1175	pdf	annotator_2				pdf	
Quercus	1175	pdf	annotator_2				pdf	
Herbaria	1175	pdf	GNRD_1	false positive	name of something else		pdf	institution name
Carmona	1175	pdf	GNRD_1	false positive	name of something else		pdf	person name
Paradis	1175	pdf	GNRD_1	false positive	name of something else		pdf	person name
Cyclobalanopsis	1175	pdf	GNRD_1				pdf	
Q. suber	1175	pdf	GNRD_1				pdf	
Quercus	1175	pdf	GNRD_1				pdf	
Quercus ilex	1175	pdf	GNRD_1				pdf	
beetle	1179	data	annotator_1			vernacular		
Poecilus cupreus	1179	data	annotator_1					
Amphimallon solstitiale	1179	data	annotator_1					
Poecilus cupreus	1179	data	GNRD_1					
Amphimallon solstitiale	1179	data	GNRD_1					
Harpalus rufipes	1179	pdf	annotator_1	false negative	unknown	orphan genus	pdf	"orphan genus, not sure why"
Carabids	1179	pdf	annotator_1			duplicate	pdf	
P. cupreus	1179	pdf	annotator_1			duplicate	pdf	
P. melanarius	1179	pdf	annotator_1			duplicate	pdf	
arthropod	1179	pdf	annotator_1			vernacular	pdf	
beetle	1179	pdf	annotator_1			vernacular	pdf	
beetles	1179	pdf	annotator_1			vernacular	pdf	
mealworm	1179	pdf	annotator_1			vernacular	pdf	
mealworms	1179	pdf	annotator_1			vernacular	pdf	
slugs	1179	pdf	annotator_1			vernacular	pdf	
spiders	1179	pdf	annotator_1			vernacular	pdf	
A. solstitiale	1179	pdf	annotator_1				pdf	
Amphimallon solstitiale	1179	pdf	annotator_1				pdf	
Carabidae	1179	pdf	annotator_1				pdf	
Coleoptera	1179	pdf	annotator_1				pdf	
Leptinotarsa decemlineata	1179	pdf	annotator_1				pdf	
Poecilus cupreus	1179	pdf	annotator_1				pdf	
Pterostichus melanarius	1179	pdf	annotator_1				pdf	
Scarabaeidae	1179	pdf	annotator_1				pdf	
Tenebrio molitor	1179	pdf	annotator_1				pdf	
Tenebrionidae	1179	pdf	annotator_1				pdf	
Harpalus rufipes	1179	pdf	annotator_2	false positive	unknown	orphan genus	pdf	"orphan genus, not sure why"
Carabids	1179	pdf	annotator_2			duplicate	pdf	
P. cupreus	1179	pdf	annotator_2			duplicate	pdf	
Poecilus cupreus	1179	pdf	annotator_2			duplicate	pdf	
P. melanarius	1179	pdf	annotator_2			duplicate	pdf	
animal	1179	pdf	annotator_2			vernacular	pdf	
animals	1179	pdf	annotator_2			vernacular	pdf	
beetle	1179	pdf	annotator_2			vernacular	pdf	
beetle's	1179	pdf	annotator_2			vernacular	pdf	
beetles	1179	pdf	annotator_2			vernacular	pdf	
beetles'	1179	pdf	annotator_2			vernacular	pdf	
carabid	1179	pdf	annotator_2			vernacular	pdf	
crustaceans	1179	pdf	annotator_2			vernacular	pdf	
insect	1179	pdf	annotator_2			vernacular	pdf	
invertebrate	1179	pdf	annotator_2			vernacular	pdf	
invertebrates	1179	pdf	annotator_2			vernacular	pdf	
plants	1179	pdf	annotator_2			vernacular	pdf	
scarabaeid	1179	pdf	annotator_2			vernacular	pdf	
slugs	1179	pdf	annotator_2			vernacular	pdf	
vertebrate	1179	pdf	annotator_2			vernacular	pdf	
ladybird beetle	1179	pdf	annotator_2			vernacular	pdf	
arthropod	1179	pdf	annotator_2			vernacular	pdf	
spiders	1179	pdf	annotator_2			vernacular	pdf	
grasshoppers	1179	pdf	annotator_2			vernacular	pdf	
mealworms	1179	pdf	annotator_2			vernacular	pdf	
mealworm	1179	pdf	annotator_2			vernacular	pdf	
summer chafer	1179	pdf	annotator_2			vernacular	pdf	
grubs	1179	pdf	annotator_2			vernacular	pdf	
grub	1179	pdf	annotator_2			vernacular	pdf	
cotton	1179	pdf	annotator_2			vernacular	pdf	
A. solstitiale	1179	pdf	annotator_2				pdf	
Amphimallon solstitiale	1179	pdf	annotator_2				pdf	
Carabidae	1179	pdf	annotator_2				pdf	
Poecilus cupreus (Linnaeus)	1179	pdf	annotator_2				pdf	
Pterostichus melanarius (Illiger)	1179	pdf	annotator_2				pdf	
Scarabaeidae	1179	pdf	annotator_2				pdf	
Leptinotarsa decemlineata (Say)	1179	pdf	annotator_2				pdf	
Tenebrio molitor Linnaeus	1179	pdf	annotator_2				pdf	
Tenebrionidae	1179	pdf	annotator_2				pdf	
Medium	1179	pdf	GNRD_1	false positive	capitalization		pdf	capitalized adjective
Pterostichus cupreus	1179	pdf	GNRD_1	false positive	guessed wrong genus		pdf	guessed wrong genus
Pterostichus melanarius	1179	pdf	GNRD_1	false positive	guessed wrong genus		pdf	guessed wrong genus
Linnaeus	1179	pdf	GNRD_1	false positive	name of something else		pdf	person name
Harpalus	1179	pdf	GNRD_1	false positive	unknown	orphan genus	pdf	"orphan genus, not sure why"
(Linnaeus	1179	pdf	GNRD_1				pdf	
A. solsitiale	1179	pdf	GNRD_1				pdf	
Amphimallon solstitiale	1179	pdf	GNRD_1				pdf	
Carabidae	1179	pdf	GNRD_1				pdf	
Coleoptera	1179	pdf	GNRD_1				pdf	
Leptinotarsa decemlineata	1179	pdf	GNRD_1				pdf	
Poecilus cupreus	1179	pdf	GNRD_1				pdf	
Poecilus melanarius	1179	pdf	GNRD_1				pdf	
Scarabaeidae	1179	pdf	GNRD_1				pdf	
Tenebrio molitor	1179	pdf	GNRD_1				pdf	
Tenebrionidae	1179	pdf	GNRD_1				pdf	
"Andropogon virginicus, subspecies decipiens"	1185	data	annotator_1	false negative			txt	"dropped the subspecies, in .txt"
ANDGYR	1185	data	annotator_1			duplicate		
AND	1185	data	annotator_1			duplicate		
ANDTER	1185	data	annotator_1			duplicate		
ANDVIRDEC	1185	data	annotator_1			duplicate		
ANTVIL	1185	data	annotator_1			duplicate		
ARIPUR	1185	data	annotator_1			duplicate		
CTEARO	1185	data	annotator_1			duplicate		
DIGVIO	1185	data	annotator_1			duplicate		
MUHEXP	1185	data	annotator_1			duplicate		
PAN	1185	data	annotator_1			duplicate		
PANANC	1185	data	annotator_1			duplicate		
PANVER	1185	data	annotator_1			duplicate		
PANVIR	1185	data	annotator_1			duplicate		
PASFLO	1185	data	annotator_1			duplicate		
PASLAE	1185	data	annotator_1			duplicate		
PASSET	1185	data	annotator_1			duplicate		
SCHSCO	1185	data	annotator_1			duplicate		
SCHTEN	1185	data	annotator_1			duplicate		
TRIAMB	1185	data	annotator_1			duplicate		
Andropogon	1185	data	annotator_1					
Andropogon gyrans	1185	data	annotator_1					
Andropogon ternarius	1185	data	annotator_1					
Anthaenantia  villosa	1185	data	annotator_1					
Aristida purperea	1185	data	annotator_1					
Ctenium aromaticum	1185	data	annotator_1					
Digitaria  violascens	1185	data	annotator_1					
Muhlenbergia expansa	1185	data	annotator_1					
Panicum	1185	data	annotator_1					
Panicum anceps	1185	data	annotator_1					
Panicum verrucosum	1185	data	annotator_1					
Panicum virgatum	1185	data	annotator_1					
Paspalum floridanum	1185	data	annotator_1					
Paspalum laeve	1185	data	annotator_1					
Paspalum setaceum	1185	data	annotator_1					
Schizachyrium scoparium	1185	data	annotator_1					
Schizachyrium tenerum	1185	data	annotator_1					
Tridens ambiguus	1185	data	annotator_1					
Andropogon virginicus	1185	data	GNRD_1	false positive			txt	"dropped the subspecies, in .txt"
Andropogon	1185	data	GNRD_1					
Andropogon gyrans	1185	data	GNRD_1					
Andropogon ternarius	1185	data	GNRD_1					
Anthaenantia villosa	1185	data	GNRD_1					
Aristida purperea	1185	data	GNRD_1					
Ctenium aromaticum	1185	data	GNRD_1					
Digitaria violascens	1185	data	GNRD_1					
Muhlenbergia expansa	1185	data	GNRD_1					
Panicum anceps	1185	data	GNRD_1					
Panicum	1185	data	GNRD_1					
Panicum verrucosum	1185	data	GNRD_1					
Panicum virgatum	1185	data	GNRD_1					
Paspalum floridanum	1185	data	GNRD_1					
Paspalum laeve	1185	data	GNRD_1					
Paspalum setaceum	1185	data	GNRD_1					
Schizachyrium scoparium	1185	data	GNRD_1					
Schizachyrium tenerum	1185	data	GNRD_1					
Tridens ambiguus	1185	data	GNRD_1					
bunchgrass	1185	pdf	annotator_1			vernacular	pdf	
Bunchgrasses	1185	pdf	annotator_1			vernacular	pdf	
longleaf pine	1185	pdf	annotator_1			vernacular	pdf	
Pine	1185	pdf	annotator_1			vernacular	pdf	
pine	1185	pdf	annotator_1			vernacular	pdf	
plants	1185	pdf	annotator_1			vernacular	pdf	
A. purpurea	1185	pdf	annotator_1				pdf	
Andropogon	1185	pdf	annotator_1				pdf	
Aristida	1185	pdf	annotator_1				pdf	
Pinus palustris	1185	pdf	annotator_1				pdf	
S. scoparium	1185	pdf	annotator_1				pdf	
S. tenerum	1185	pdf	annotator_1				pdf	
Schizachyrium	1185	pdf	annotator_1				pdf	
Schizachyrium scoparium	1185	pdf	annotator_1				pdf	
Schyzachyrium	1185	pdf	annotator_1				pdf	
bunchgrass	1185	pdf	annotator_2			vernacular	pdf	
bunchgrasses	1185	pdf	annotator_2			vernacular	pdf	
Bunchgrasses	1185	pdf	annotator_2			vernacular	pdf	
forbs	1185	pdf	annotator_2			vernacular	pdf	
grass	1185	pdf	annotator_2			vernacular	pdf	
grasses	1185	pdf	annotator_2			vernacular	pdf	
longleaf pine	1185	pdf	annotator_2			vernacular	pdf	
Longleaf pines	1185	pdf	annotator_2			vernacular	pdf	
pine	1185	pdf	annotator_2			vernacular	pdf	
Pine	1185	pdf	annotator_2			vernacular	pdf	
pines	1185	pdf	annotator_2			vernacular	pdf	
Pines	1185	pdf	annotator_2			vernacular	pdf	
plant	1185	pdf	annotator_2			vernacular	pdf	
plants	1185	pdf	annotator_2			vernacular	pdf	
Plants	1185	pdf	annotator_2			vernacular	pdf	
shrubs	1185	pdf	annotator_2			vernacular	pdf	
A. purpurea Nutt.	1185	pdf	annotator_2				pdf	
Andropogon	1185	pdf	annotator_2				pdf	
Aristida	1185	pdf	annotator_2				pdf	
Pinus palustris	1185	pdf	annotator_2				pdf	
S. scoparium	1185	pdf	annotator_2				pdf	
S. tenerum	1185	pdf	annotator_2				pdf	
Schizachyrium	1185	pdf	annotator_2				pdf	
Schizachyrium scoparium	1185	pdf	annotator_2				pdf	
None	1185	pdf	GNRD_1	false positive	unknown		pdf	not sure why
Andropogon	1185	pdf	GNRD_1				pdf	
Aristida	1185	pdf	GNRD_1				pdf	
Aristida purpurea	1185	pdf	GNRD_1				pdf	
Pinus palustris	1185	pdf	GNRD_1				pdf	
S. scoparium	1185	pdf	GNRD_1				pdf	
Schizachyrium	1185	pdf	GNRD_1				pdf	
Schizachyrium scoparium	1185	pdf	GNRD_1				pdf	
Schizachyrium tenerum	1185	pdf	GNRD_1				pdf	
Schyzachyrium	1185	pdf	GNRD_1				pdf	
acute bee paralysis virus	1191	pdf	annotator_1	false negative		virus name	pdf	virus name
black queen cell virus	1191	pdf	annotator_1	false negative		virus name	pdf	virus name
cloudy wing virus	1191	pdf	annotator_1	false negative		virus name	pdf	virus name
deformed wing virus	1191	pdf	annotator_1	false negative		virus name	pdf	virus name
Kashmir bee virus	1191	pdf	annotator_1	false negative		virus name	pdf	virus name
slow paralysis virus	1191	pdf	annotator_1	false negative		virus name	pdf	virus name
A. m. carnica	1191	pdf	annotator_1			duplicate	pdf	
A. mellifera carnica	1191	pdf	annotator_1			duplicate	pdf	
V. destructor	1191	pdf	annotator_1			duplicate	pdf	
varroa	1191	pdf	annotator_1			duplicate	pdf	
animals	1191	pdf	annotator_1			vernacular	pdf	
bees	1191	pdf	annotator_1			vernacular	pdf	
Bees	1191	pdf	annotator_1			vernacular	pdf	
honey bee	1191	pdf	annotator_1			vernacular	pdf	
Honey Bee	1191	pdf	annotator_1			vernacular	pdf	
honey bees	1191	pdf	annotator_1			vernacular	pdf	
Honey bees	1191	pdf	annotator_1			vernacular	pdf	
human	1191	pdf	annotator_1			vernacular	pdf	
mite	1191	pdf	annotator_1			vernacular	pdf	
mites	1191	pdf	annotator_1			vernacular	pdf	
mouse	1191	pdf	annotator_1			vernacular	pdf	
Apis mellifera	1191	pdf	annotator_1				pdf	
Apis mellifera carnica	1191	pdf	annotator_1				pdf	
Varroa	1191	pdf	annotator_1				pdf	
Varroa destructor	1191	pdf	annotator_1				pdf	
A. m. carnica	1191	pdf	annotator_2			duplicate	pdf	
A. mellifera carnica	1191	pdf	annotator_2			duplicate	pdf	
V. destructor	1191	pdf	annotator_2			duplicate	pdf	
Animals	1191	pdf	annotator_2			vernacular	pdf	
bee	1191	pdf	annotator_2			vernacular	pdf	
Bee	1191	pdf	annotator_2			vernacular	pdf	
bees	1191	pdf	annotator_2			vernacular	pdf	
bee's	1191	pdf	annotator_2			vernacular	pdf	
Bees	1191	pdf	annotator_2			vernacular	pdf	
honey bee	1191	pdf	annotator_2			vernacular	pdf	
Honey Bee	1191	pdf	annotator_2			vernacular	pdf	
honey bees	1191	pdf	annotator_2			vernacular	pdf	
