string	data_package	source_type	annotator	string_type
Chinese giant salamander	1103	pdf	annotator_1	vernacular
corals	1103	pdf	annotator_1	vernacular
frogs	1103	pdf	annotator_1	vernacular
gastropods	1103	pdf	annotator_1	vernacular
insects	1103	pdf	annotator_1	vernacular
mosquito	1103	pdf	annotator_1	vernacular
salamanders	1103	pdf	annotator_1	vernacular
amphibian	1103	pdf	annotator_2	vernacular
amphibians	1103	pdf	annotator_2	vernacular
Animal	1103	pdf	annotator_2	vernacular
animals	1103	pdf	annotator_2	vernacular
Asiatic salamanders	1103	pdf	annotator_2	vernacular
ASIATIC SALAMANDERS	1103	pdf	annotator_2	vernacular
blue butterflies	1103	pdf	annotator_2	vernacular
Chinese giant salamander	1103	pdf	annotator_2	vernacular
corals	1103	pdf	annotator_2	vernacular
frogs	1103	pdf	annotator_2	vernacular
gastropods	1103	pdf	annotator_2	vernacular
hynobiid	1103	pdf	annotator_2	vernacular
hynobiids	1103	pdf	annotator_2	vernacular
mosquito	1103	pdf	annotator_2	vernacular
salamander	1103	pdf	annotator_2	vernacular
salamanders	1103	pdf	annotator_2	vernacular
vertebrates	1103	pdf	annotator_2	vernacular
Pseudohynobius jinfo	1103	pdf	annotator_1	scientific name
Ambystoma	1103	pdf	annotator_1	scientific name
Amphibia	1103	pdf	annotator_1	scientific name
Andrias davidianus	1103	pdf	annotator_1	scientific name
Batrachuperus	1103	pdf	annotator_1	scientific name
Batrachuperus karlschmidti	1103	pdf	annotator_1	scientific name
Batrachuperus londongensis	1103	pdf	annotator_1	scientific name
Batrachuperus longdongensis	1103	pdf	annotator_1	scientific name
Batrachuperus pinchonii	1103	pdf	annotator_1	scientific name
Batrachuperus taibaiensis	1103	pdf	annotator_1	scientific name
Batrachuperus tibetanus	1103	pdf	annotator_1	scientific name
Batrachuperus yenyuanensis	1103	pdf	annotator_1	scientific name
Bufo	1103	pdf	annotator_1	scientific name
Caudata	1103	pdf	annotator_1	scientific name
Cryptobranchidae	1103	pdf	annotator_1	scientific name
Hynobiidae	1103	pdf	annotator_1	scientific name
Hynobius	1103	pdf	annotator_1	scientific name
Hynobius amjiensis	1103	pdf	annotator_1	scientific name
Hynobius arisanensis	1103	pdf	annotator_1	scientific name
Hynobius chinensis	1103	pdf	annotator_1	scientific name
Hynobius formosanus	1103	pdf	annotator_1	scientific name
Hynobius guabangshanensis	1103	pdf	annotator_1	scientific name
Hynobius leechii	1103	pdf	annotator_1	scientific name
Hynobius maoershanensis	1103	pdf	annotator_1	scientific name
Hynobius quelpartensis	1103	pdf	annotator_1	scientific name
Hynobius yangi	1103	pdf	annotator_1	scientific name
Hynobius yiwuensis	1103	pdf	annotator_1	scientific name
Hynobius yunanicus	1103	pdf	annotator_1	scientific name
Liua shihi	1103	pdf	annotator_1	scientific name
Liua tsinpaensis	1103	pdf	annotator_1	scientific name
O. fischeri	1103	pdf	annotator_1	scientific name
Onychodactylus fischeri	1103	pdf	annotator_1	scientific name
Pachyhynobius shangchengensis	1103	pdf	annotator_1	scientific name
Paradactylodon gorganensis	1103	pdf	annotator_1	scientific name
Paradactylodon mustersi	1103	pdf	annotator_1	scientific name
Pseudohynobius	1103	pdf	annotator_1	scientific name
Pseudohynobius flavomaculatus	1103	pdf	annotator_1	scientific name
Pseudohynobius guizhouensis	1103	pdf	annotator_1	scientific name
Pseudohynobius kuankuoshuiensis	1103	pdf	annotator_1	scientific name
Pseudohynobius puxiongensis	1103	pdf	annotator_1	scientific name
Pseudohynobius shuichengensis	1103	pdf	annotator_1	scientific name
Ranodon sibiricus	1103	pdf	annotator_1	scientific name
Salamandrella keyserlingii	1103	pdf	annotator_1	scientific name
Triturus	1103	pdf	annotator_1	scientific name
H. mantchuricus	1103	pdf	annotator_2	scientific name
Pseudohynobius jinfo	1103	pdf	annotator_2	scientific name
Ambystoma	1103	pdf	annotator_2	scientific name
Amphibia	1103	pdf	annotator_2	scientific name
Andrias davidianus	1103	pdf	annotator_2	scientific name
Batrachuperus	1103	pdf	annotator_2	scientific name
Batrachuperus karlschmidti	1103	pdf	annotator_2	scientific name
Batrachuperus londongensis	1103	pdf	annotator_2	scientific name
Batrachuperus pinchonii	1103	pdf	annotator_2	scientific name
Batrachuperus taibaiensis	1103	pdf	annotator_2	scientific name
Batrachuperus tibetanus	1103	pdf	annotator_2	scientific name
Batrachuperus yenyuanensis	1103	pdf	annotator_2	scientific name
Bufo	1103	pdf	annotator_2	scientific name
Caudata	1103	pdf	annotator_2	scientific name
Cryptobranchidae	1103	pdf	annotator_2	scientific name
Hynobiidae	1103	pdf	annotator_2	scientific name
Hynobius	1103	pdf	annotator_2	scientific name
Hynobius amjiensis	1103	pdf	annotator_2	scientific name
Hynobius arisanensis	1103	pdf	annotator_2	scientific name
Hynobius chinensis	1103	pdf	annotator_2	scientific name
Hynobius formosanus	1103	pdf	annotator_2	scientific name
Hynobius guabangshanensis	1103	pdf	annotator_2	scientific name
Hynobius leechii	1103	pdf	annotator_2	scientific name
Hynobius maoershanensis	1103	pdf	annotator_2	scientific name
Hynobius quelpartensis	1103	pdf	annotator_2	scientific name
Hynobius yangi	1103	pdf	annotator_2	scientific name
Hynobius yiwuensis	1103	pdf	annotator_2	scientific name
Hynobius yunanicus	1103	pdf	annotator_2	scientific name
Liua shihi	1103	pdf	annotator_2	scientific name
Liua tsinpaensis	1103	pdf	annotator_2	scientific name
Onychodactylus fischeri	1103	pdf	annotator_2	scientific name
Pachyhynobius shangchengensis	1103	pdf	annotator_2	scientific name
Paradactylodon gorganensis	1103	pdf	annotator_2	scientific name
Paradactylodon mustersi	1103	pdf	annotator_2	scientific name
Pseudohynobius	1103	pdf	annotator_2	scientific name
Pseudohynobius flavomaculatus	1103	pdf	annotator_2	scientific name
Pseudohynobius guizhouensis	1103	pdf	annotator_2	scientific name
Pseudohynobius kuankuoshuiensis	1103	pdf	annotator_2	scientific name
Pseudohynobius puxiongensis	1103	pdf	annotator_2	scientific name
Pseudohynobius shuichengensis	1103	pdf	annotator_2	scientific name
Ranodon sibiricus	1103	pdf	annotator_2	scientific name
Salamandrella keyserlingii	1103	pdf	annotator_2	scientific name
Triturus	1103	pdf	annotator_2	scientific name
O. mykiss	1109	pdf	annotator_2	duplicate
animals	1109	pdf	annotator_1	vernacular
brook trout	1109	pdf	annotator_1	vernacular
brown trout	1109	pdf	annotator_1	vernacular
cutthroat trout	1109	pdf	annotator_1	vernacular
fish	1109	pdf	annotator_1	vernacular
Fish	1109	pdf	annotator_1	vernacular
plants	1109	pdf	annotator_1	vernacular
poplars	1109	pdf	annotator_1	vernacular
rainbow trout	1109	pdf	annotator_1	vernacular
Rainbow trout	1109	pdf	annotator_1	vernacular
salmonids	1109	pdf	annotator_1	vernacular
seagrass	1109	pdf	annotator_1	vernacular
spruces	1109	pdf	annotator_1	vernacular
swallowtail butterflies	1109	pdf	annotator_1	vernacular
tree	1109	pdf	annotator_1	vernacular
trout	1109	pdf	annotator_1	vernacular
willows	1109	pdf	annotator_1	vernacular
animals	1109	pdf	annotator_2	vernacular
brook trout	1109	pdf	annotator_2	vernacular
brown trout	1109	pdf	annotator_2	vernacular
CT	1109	pdf	annotator_2	vernacular
cutthroat	1109	pdf	annotator_2	vernacular
cutthroat trout	1109	pdf	annotator_2	vernacular
Cutthroat trout	1109	pdf	annotator_2	vernacular
fish	1109	pdf	annotator_2	vernacular
Fish	1109	pdf	annotator_2	vernacular
FISH	1109	pdf	annotator_2	vernacular
fish's	1109	pdf	annotator_2	vernacular
fishes	1109	pdf	annotator_2	vernacular
human	1109	pdf	annotator_2	vernacular
plants	1109	pdf	annotator_2	vernacular
poplars	1109	pdf	annotator_2	vernacular
rainbow trout	1109	pdf	annotator_2	vernacular
Rainbow trout	1109	pdf	annotator_2	vernacular
redband RT	1109	pdf	annotator_2	vernacular
RT	1109	pdf	annotator_2	vernacular
salmonid	1109	pdf	annotator_2	vernacular
salmonids	1109	pdf	annotator_2	vernacular
seagrass	1109	pdf	annotator_2	vernacular
spruces	1109	pdf	annotator_2	vernacular
steelhead	1109	pdf	annotator_2	vernacular
steelhead trout	1109	pdf	annotator_2	vernacular
swallowtail butterflies	1109	pdf	annotator_2	vernacular
teleost	1109	pdf	annotator_2	vernacular
tree	1109	pdf	annotator_2	vernacular
trout	1109	pdf	annotator_2	vernacular
Trout	1109	pdf	annotator_2	vernacular
TROUT	1109	pdf	annotator_2	vernacular
WCT	1109	pdf	annotator_2	vernacular
westslope cutthroat trout	1109	pdf	annotator_2	vernacular
willows	1109	pdf	annotator_2	vernacular
YCT	1109	pdf	annotator_2	vernacular
YCT	1109	pdf	annotator_2	vernacular
Yellowstone CT	1109	pdf	annotator_2	vernacular
O. c. clarkii	1109	pdf	annotator_1	scientific name
O. c. lewisii	1109	pdf	annotator_1	scientific name
O. m. gairdneri	1109	pdf	annotator_1	scientific name
Spartina alterniflora	1109	pdf	annotator_1	scientific name
O. c. bouveri	1109	pdf	annotator_1	scientific name
O. clarkii	1109	pdf	annotator_1	scientific name
O. m. irideus	1109	pdf	annotator_1	scientific name
O. mykiss	1109	pdf	annotator_1	scientific name
Oncorhynchus mykiss	1109	pdf	annotator_1	scientific name
P. machaon	1109	pdf	annotator_1	scientific name
P. zelicaon	1109	pdf	annotator_1	scientific name
Papilio	1109	pdf	annotator_1	scientific name
Salmo trutta	1109	pdf	annotator_1	scientific name
Salvelinus fontinalis	1109	pdf	annotator_1	scientific name
Spartina	1109	pdf	annotator_1	scientific name
O. c. clarkii	1109	pdf	annotator_2	scientific name
O. c. lewisii	1109	pdf	annotator_2	scientific name
O. m. gairdneri	1109	pdf	annotator_2	scientific name
Spartina alterniflora	1109	pdf	annotator_2	scientific name
O. c. bouveri	1109	pdf	annotator_2	scientific name
O. clarkii	1109	pdf	annotator_2	scientific name
O. m. irideus	1109	pdf	annotator_2	scientific name
Oncorhynchus mykiss	1109	pdf	annotator_2	scientific name
P. machaon	1109	pdf	annotator_2	scientific name
P. zelicaon	1109	pdf	annotator_2	scientific name
Papilio	1109	pdf	annotator_2	scientific name
Salmo trutta	1109	pdf	annotator_2	scientific name
Salvelinus fontinalis	1109	pdf	annotator_2	scientific name
Spartina spp.	1109	pdf	annotator_2	scientific name
Chicken	1113	data	annotator_1	vernacular
Zebra finch	1113	data	annotator_1	vernacular
Turkey	1113	data	annotator_1	vernacular
Galliform	1113	pdf	annotator_2	adjective
African collared dove	1113	pdf	annotator_1	vernacular
animals	1113	pdf	annotator_1	vernacular
bird	1113	pdf	annotator_1	vernacular
birds	1113	pdf	annotator_1	vernacular
chicken	1113	pdf	annotator_1	vernacular
chicken-turkey	1113	pdf	annotator_1	vernacular
goose	1113	pdf	annotator_1	vernacular
mammals	1113	pdf	annotator_1	vernacular
turkey	1113	pdf	annotator_1	vernacular
zebra finch	1113	pdf	annotator_1	vernacular
African collared dove	1113	pdf	annotator_2	vernacular
animals	1113	pdf	annotator_2	vernacular
bird	1113	pdf	annotator_2	vernacular
birds	1113	pdf	annotator_2	vernacular
chicken	1113	pdf	annotator_2	vernacular
Chicken	1113	pdf	annotator_2	vernacular
duck	1113	pdf	annotator_2	vernacular
goose	1113	pdf	annotator_2	vernacular
humans	1113	pdf	annotator_2	vernacular
mammals	1113	pdf	annotator_2	vernacular
pigs	1113	pdf	annotator_2	vernacular
turkey	1113	pdf	annotator_2	vernacular
Turkey	1113	pdf	annotator_2	vernacular
turtles	1113	pdf	annotator_2	vernacular
zebra finch	1113	pdf	annotator_2	vernacular
Zebra finch	1113	pdf	annotator_2	vernacular
Anseriformes	1113	pdf	annotator_1	scientific name
Falconiformes	1113	pdf	annotator_1	scientific name
Galliformes	1113	pdf	annotator_1	scientific name
Gallus gallus	1113	pdf	annotator_1	scientific name
Meleagris gallopavo	1113	pdf	annotator_1	scientific name
Neoaves	1113	pdf	annotator_1	scientific name
Passeriformes	1113	pdf	annotator_1	scientific name
Psittaciformes	1113	pdf	annotator_1	scientific name
Taeniopygia guttata	1113	pdf	annotator_1	scientific name
Anseriformes	1113	pdf	annotator_2	scientific name
Falconiformes	1113	pdf	annotator_2	scientific name
Galliformes	1113	pdf	annotator_2	scientific name
Gallus gallus	1113	pdf	annotator_2	scientific name
Meleagris gallopavo	1113	pdf	annotator_2	scientific name
Passeriformes	1113	pdf	annotator_2	scientific name
Psittaciformes	1113	pdf	annotator_2	scientific name
Taeniopygia guttata	1113	pdf	annotator_2	scientific name
virus	1119	data	annotator_1	vernacular
gypsy moth	1119	data	annotator_1	vernacular
Lymantria dispar	1119	data	annotator_1	
baculovirus	1119	pdf	annotator_1	vernacular
baculoviruses	1119	pdf	annotator_1	vernacular
balsam-fir sawfly	1119	pdf	annotator_1	vernacular
cabbage	1119	pdf	annotator_1	vernacular
cabbage looper	1119	pdf	annotator_1	vernacular
Douglas-fir tussock moth	1119	pdf	annotator_1	vernacular
gypsy moth	1119	pdf	annotator_1	vernacular
Gypsy moth	1119	pdf	annotator_1	vernacular
Insect	1119	pdf	annotator_1	vernacular
insects	1119	pdf	annotator_1	vernacular
Metschnikowia-Daphnia	1119	pdf	annotator_1	vernacular
nucleopolyhedrovirus	1119	pdf	annotator_1	vernacular
oaks	1119	pdf	annotator_1	vernacular
pin oak	1119	pdf	annotator_1	vernacular
red oaks	1119	pdf	annotator_1	vernacular
stink bug	1119	pdf	annotator_1	vernacular
stink bugs	1119	pdf	annotator_1	vernacular
virus	1119	pdf	annotator_1	vernacular
western tent caterpillar	1119	pdf	annotator_1	vernacular
animal	1119	pdf	annotator_2	vernacular
baculovirus	1119	pdf	annotator_2	vernacular
Baculovirus	1119	pdf	annotator_2	vernacular
baculoviruses	1119	pdf	annotator_2	vernacular
balsam-fir sawfly	1119	pdf	annotator_2	vernacular
cabbage	1119	pdf	annotator_2	vernacular
cabbage looper	1119	pdf	annotator_2	vernacular
Douglas-fir tussock moth	1119	pdf	annotator_2	vernacular
gypsy moth	1119	pdf	annotator_2	vernacular
Gypsy moth	1119	pdf	annotator_2	vernacular
gypsy moth baculovirus	1119	pdf	annotator_2	vernacular
gypsy moth virus	1119	pdf	annotator_2	vernacular
gypsy moths	1119	pdf	annotator_2	vernacular
human	1119	pdf	annotator_2	vernacular
insect	1119	pdf	annotator_2	vernacular
Insect	1119	pdf	annotator_2	vernacular
insects	1119	pdf	annotator_2	vernacular
nucleopolyhedrovirus	1119	pdf	annotator_2	vernacular
oaks	1119	pdf	annotator_2	vernacular
pin oak	1119	pdf	annotator_2	vernacular
red oaks	1119	pdf	annotator_2	vernacular
stink bug	1119	pdf	annotator_2	vernacular
stink bugs	1119	pdf	annotator_2	vernacular
tree	1119	pdf	annotator_2	vernacular
trees	1119	pdf	annotator_2	vernacular
virus	1119	pdf	annotator_2	vernacular
Virus	1119	pdf	annotator_2	vernacular
western tent caterpillar	1119	pdf	annotator_2	vernacular
yeast	1119	pdf	annotator_2	vernacular
Trichoplusia ni	1119	pdf	annotator_1	scientific name
Daphnia	1119	pdf	annotator_1	scientific name
Heteroptera	1119	pdf	annotator_1	scientific name
Lymantria dispar	1119	pdf	annotator_1	scientific name
Metschnikowia	1119	pdf	annotator_1	scientific name
Pentatomidae	1119	pdf	annotator_1	scientific name
Quercus	1119	pdf	annotator_1	scientific name
Quercus palustris	1119	pdf	annotator_1	scientific name
Quercus rubra	1119	pdf	annotator_1	scientific name
Trichoplusia ni	1119	pdf	annotator_2	scientific name
Daphnia	1119	pdf	annotator_2	scientific name
Heteroptera	1119	pdf	annotator_2	scientific name
Lymantria dispar	1119	pdf	annotator_2	scientific name
Metschnikowia	1119	pdf	annotator_2	scientific name
Pentatomidae	1119	pdf	annotator_2	scientific name
Quercus palustris	1119	pdf	annotator_2	scientific name
Quercus rubra	1119	pdf	annotator_2	scientific name
Quercus species	1119	pdf	annotator_2	scientific name
N. adansonii	1142	data	annotator_1	
N. aticoana	1142	data	annotator_1	
N. confinus	1142	data	annotator_1	
N. elegans	1142	data	annotator_1	
N. humifusa	1142	data	annotator_1	
N. ivaniana	1142	data	annotator_1	
N. johnstonii	1142	data	annotator_1	
N. laxa	1142	data	annotator_1	
N. pilosa	1142	data	annotator_1	
N. plicata	1142	data	annotator_1	
N. rupicola	1142	data	annotator_1	
NOLANA	1142	pdf	annotator_2	duplicate
animal	1142	pdf	annotator_1	vernacular
animals	1142	pdf	annotator_1	vernacular
CHILEAN BELLFLOWER	1142	pdf	annotator_1	vernacular
Chilean bellflower	1142	pdf	annotator_1	vernacular
monkeyflower	1142	pdf	annotator_1	vernacular
plants	1142	pdf	annotator_1	vernacular
animal	1142	pdf	annotator_2	vernacular
animals	1142	pdf	annotator_2	vernacular
Chilean bellflower	1142	pdf	annotator_2	vernacular
CHILEAN BELLFLOWER	1142	pdf	annotator_2	vernacular
monkeyflower	1142	pdf	annotator_2	vernacular
plant	1142	pdf	annotator_2	vernacular
Plant	1142	pdf	annotator_2	vernacular
plants	1142	pdf	annotator_2	vernacular
N. adansonii	1142	pdf	annotator_1	scientific name
N. aticoana	1142	pdf	annotator_1	scientific name
N. confinis	1142	pdf	annotator_1	scientific name
N. elegans	1142	pdf	annotator_1	scientific name
N. humifusa	1142	pdf	annotator_1	scientific name
N. ivaniana	1142	pdf	annotator_1	scientific name
N. johnstonii	1142	pdf	annotator_1	scientific name
N. laxa	1142	pdf	annotator_1	scientific name
N. rupicola	1142	pdf	annotator_1	scientific name
M. cardinalis	1142	pdf	annotator_1	scientific name
M. guttatus	1142	pdf	annotator_1	scientific name
M. nasutus	1142	pdf	annotator_1	scientific name
Mimulus lewisii	1142	pdf	annotator_1	scientific name
N. pilosa	1142	pdf	annotator_1	scientific name
N. plicata	1142	pdf	annotator_1	scientific name
N. thinophila	1142	pdf	annotator_1	scientific name
Nolana	1142	pdf	annotator_1	scientific name
Solanaceae	1142	pdf	annotator_1	scientific name
N. adansonii	1142	pdf	annotator_2	scientific name
N. aticoana	1142	pdf	annotator_2	scientific name
N. confinis	1142	pdf	annotator_2	scientific name
N. elegans	1142	pdf	annotator_2	scientific name
N. humifusa	1142	pdf	annotator_2	scientific name
N. invaniana	1142	pdf	annotator_2	scientific name
N. johnstonii	1142	pdf	annotator_2	scientific name
N. laxa	1142	pdf	annotator_2	scientific name
N. rupicola	1142	pdf	annotator_2	scientific name
M. cardinalis	1142	pdf	annotator_2	scientific name
M. guttatus	1142	pdf	annotator_2	scientific name
M. nasutus	1142	pdf	annotator_2	scientific name
Mimulus lewisii	1142	pdf	annotator_2	scientific name
N. pilosa	1142	pdf	annotator_2	scientific name
N. plicata	1142	pdf	annotator_2	scientific name
N. thinophila	1142	pdf	annotator_2	scientific name
Nolana	1142	pdf	annotator_2	scientific name
Solanaceae	1142	pdf	annotator_2	scientific name
Baboon	1146	pdf	annotator_1	vernacular
Chimpanzee	1146	pdf	annotator_1	vernacular
Galago	1146	pdf	annotator_1	vernacular
Gray mouse lemur	1146	pdf	annotator_1	vernacular
Human	1146	pdf	annotator_1	vernacular
human	1146	pdf	annotator_1	vernacular
Macaque	1146	pdf	annotator_1	vernacular
Marmoset	1146	pdf	annotator_1	vernacular
Orangutan	1146	pdf	annotator_1	vernacular
Orang-utan	1146	pdf	annotator_1	vernacular
primate	1146	pdf	annotator_1	vernacular
Tarsier	1146	pdf	annotator_1	vernacular
Baboon	1146	pdf	annotator_2	vernacular
Chimpanzee	1146	pdf	annotator_2	vernacular
Galago	1146	pdf	annotator_2	vernacular
Gray mouse lemur	1146	pdf	annotator_2	vernacular
human	1146	pdf	annotator_2	vernacular
Human	1146	pdf	annotator_2	vernacular
Macaque	1146	pdf	annotator_2	vernacular
mammal	1146	pdf	annotator_2	vernacular
Marmoset	1146	pdf	annotator_2	vernacular
Orangutan	1146	pdf	annotator_2	vernacular
